,latitude,longitude,boro_nm,year,month,weekday,Hour,Minute,law_cat_cd_pred,ofns_desc_pred
0,40.70672930300003,-73.74990442999997,QUEENS,2022.0,3.0,1.0,0.0,0.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
1,40.66188362600008,-73.73817081199996,QUEENS,2022.0,3.0,1.0,0.0,6.0,FELONY,MISCELLANEOUS PENAL LAW
2,40.78694845900003,-73.97861644799997,MANHATTAN,2022.0,3.0,1.0,0.0,12.0,MISDEMEANOR,HARRASSMENT 2
3,40.70807749100004,-73.78259233799997,QUEENS,2022.0,3.0,1.0,0.0,18.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
4,40.868182313000034,-73.84667212299998,BRONX,2022.0,3.0,1.0,0.0,24.0,MISDEMEANOR,PETIT LARCENY
5,40.661303780000026,-73.97548527299993,BROOKLYN,2022.0,3.0,1.0,0.0,30.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
6,40.60431285400006,-73.95551117699993,BROOKLYN,2022.0,3.0,1.0,0.0,36.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
7,40.586936736000034,-73.89230561199997,QUEENS,2022.0,3.0,1.0,0.0,42.0,MISDEMEANOR,MISCELLANEOUS PENAL LAW
8,40.63664123700005,-73.99402762099999,BROOKLYN,2022.0,3.0,1.0,0.0,48.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
9,40.72198571600006,-73.98039030299998,MANHATTAN,2022.0,3.0,1.0,0.0,54.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
10,40.64003031600004,-73.90828888299995,BROOKLYN,2022.0,3.0,1.0,1.0,0.0,MISDEMEANOR,HARRASSMENT 2
11,40.668986493000034,-73.94501418999994,BROOKLYN,2022.0,3.0,1.0,1.0,6.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
12,40.67526902700007,-73.91953154799995,BROOKLYN,2022.0,3.0,1.0,1.0,12.0,FELONY,HARRASSMENT 2
13,40.86012856000008,-73.901210613,BRONX,2022.0,3.0,1.0,1.0,18.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
14,40.859877246000046,-73.89631972299998,BRONX,2022.0,3.0,1.0,1.0,24.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
15,40.84074193000004,-73.92165536399993,BRONX,2022.0,3.0,1.0,1.0,30.0,MISDEMEANOR,HARRASSMENT 2
16,40.60849903700006,-74.00112871299996,BROOKLYN,2022.0,3.0,1.0,1.0,36.0,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING
17,40.67712320100002,-73.97076314599997,BROOKLYN,2022.0,3.0,1.0,1.0,42.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
18,40.87168982500003,-73.88414147999998,BRONX,2022.0,3.0,1.0,1.0,48.0,MISDEMEANOR,HARRASSMENT 2
19,40.86106308500007,-73.893447414,BRONX,2022.0,3.0,1.0,1.0,55.0,FELONY,ASSAULT 3 & RELATED OFFENSES
20,40.79494394100004,-73.98395526399997,MANHATTAN,2022.0,3.0,1.0,2.0,1.0,MISDEMEANOR,GRAND LARCENY
21,40.67065964300008,-73.91585303899996,BROOKLYN,2022.0,3.0,1.0,2.0,7.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
22,40.63849961600005,-73.94633637599996,BROOKLYN,2022.0,3.0,1.0,2.0,13.0,FELONY,BURGLARY
23,40.72354298400006,-73.90182796599998,QUEENS,2022.0,3.0,1.0,2.0,19.0,MISDEMEANOR,BURGLARY
24,40.82321579200004,-73.93780501799995,MANHATTAN,2022.0,3.0,1.0,2.0,25.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
25,40.82481094500002,-73.93868515299994,MANHATTAN,2022.0,3.0,1.0,2.0,31.0,FELONY,CRIMINAL MISCHIEF & RELATED OF
26,40.691629445000046,-73.78333111099995,QUEENS,2022.0,3.0,1.0,2.0,37.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
27,40.85024803600004,-73.82883923999998,BRONX,2022.0,3.0,1.0,2.0,43.0,MISDEMEANOR,BURGLARY
28,40.76565054300004,-73.83106742699994,QUEENS,2022.0,3.0,1.0,2.0,49.0,MISDEMEANOR,BURGLARY
29,40.85633063300003,-73.89581193099998,BRONX,2022.0,3.0,1.0,2.0,55.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
30,40.76002030400008,-73.85465671199995,QUEENS,2022.0,3.0,1.0,3.0,1.0,MISDEMEANOR,GRAND LARCENY
31,40.660394601000064,-73.91275185999997,BROOKLYN,2022.0,3.0,1.0,3.0,7.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
32,40.69191322300003,-73.90622339299993,BROOKLYN,2022.0,3.0,1.0,3.0,13.0,FELONY,CRIMINAL MISCHIEF & RELATED OF
33,40.67239303900004,-73.78574043799993,QUEENS,2022.0,3.0,1.0,3.0,19.0,FELONY,CRIMINAL MISCHIEF & RELATED OF
34,40.69421991300004,-73.89596004099997,BROOKLYN,2022.0,3.0,1.0,3.0,25.0,FELONY,CRIMINAL MISCHIEF & RELATED OF
35,40.66966980800004,-73.92964991099996,BROOKLYN,2022.0,3.0,1.0,3.0,31.0,FELONY,DANGEROUS WEAPONS
36,40.67336598600008,-73.88155151299998,BROOKLYN,2022.0,3.0,1.0,3.0,37.0,FELONY,PETIT LARCENY
37,40.67830936400002,-73.88987454099998,BROOKLYN,2022.0,3.0,1.0,3.0,43.0,FELONY,PETIT LARCENY
38,40.81489234700007,-73.92188087799997,BRONX,2022.0,3.0,1.0,3.0,50.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
39,40.54465197900004,-74.21752649799998,STATEN ISLAND,2022.0,3.0,1.0,3.0,56.0,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING
40,40.62502381100006,-74.16201953599993,STATEN ISLAND,2022.0,3.0,1.0,4.0,2.0,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &
41,40.67807911800003,-73.87412349399995,BROOKLYN,2022.0,3.0,1.0,4.0,8.0,FELONY,PETIT LARCENY
42,40.74926614000003,-73.88897767499998,QUEENS,2022.0,3.0,1.0,4.0,14.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
43,40.71944260300006,-73.91677275599994,QUEENS,2022.0,3.0,1.0,4.0,20.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
44,40.76352826000005,-73.93186832899994,QUEENS,2022.0,3.0,1.0,4.0,26.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
45,40.68143819900007,-73.95451509899993,BROOKLYN,2022.0,3.0,1.0,4.0,32.0,MISDEMEANOR,BURGLARY
46,40.71078322200003,-73.98838044799999,MANHATTAN,2022.0,3.0,1.0,4.0,38.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
47,40.63005185000002,-74.14155051699998,STATEN ISLAND,2022.0,3.0,1.0,4.0,44.0,MISDEMEANOR,PETIT LARCENY
48,40.84557492300007,-73.91709920999993,BRONX,2022.0,3.0,1.0,4.0,50.0,FELONY,ASSAULT 3 & RELATED OFFENSES
49,40.70132337200005,-73.98179571099996,BROOKLYN,2022.0,3.0,1.0,4.0,56.0,MISDEMEANOR,HARRASSMENT 2
50,40.815273913000055,-73.91800038999997,BRONX,2022.0,3.0,1.0,5.0,2.0,MISDEMEANOR,HARRASSMENT 2
51,40.686804220000056,-73.97158100999997,BROOKLYN,2022.0,3.0,1.0,5.0,8.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
52,40.72790885200004,-73.95211655899993,BROOKLYN,2022.0,3.0,1.0,5.0,14.0,MISDEMEANOR,BURGLARY
53,40.60574597200008,-74.00304819199994,BROOKLYN,2022.0,3.0,1.0,5.0,20.0,MISDEMEANOR,HARRASSMENT 2
54,40.818742772000064,-73.94491574999995,MANHATTAN,2022.0,3.0,1.0,5.0,26.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
55,40.56947132200002,-74.11719451599998,STATEN ISLAND,2022.0,3.0,1.0,5.0,32.0,MISDEMEANOR,HARRASSMENT 2
56,40.63441919300004,-74.12959090399994,STATEN ISLAND,2022.0,3.0,1.0,5.0,38.0,MISDEMEANOR,PETIT LARCENY
57,40.76210320000007,-73.766059865,QUEENS,2022.0,3.0,1.0,5.0,45.0,FELONY,PETIT LARCENY
58,40.844239265000056,-73.863363829,BRONX,2022.0,3.0,1.0,5.0,51.0,MISDEMEANOR,HARRASSMENT 2
59,40.716585149000025,-73.98876094399996,MANHATTAN,2022.0,3.0,1.0,5.0,57.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
60,40.60936539000005,-74.01522521999993,BROOKLYN,2022.0,3.0,1.0,6.0,3.0,MISDEMEANOR,DANGEROUS DRUGS
61,40.81979566500007,-73.92801351799993,BRONX,2022.0,3.0,1.0,6.0,9.0,MISDEMEANOR,HARRASSMENT 2
62,40.82663368200008,-73.98113529399996,MANHATTAN,2022.0,3.0,1.0,6.0,15.0,FELONY,PETIT LARCENY
63,40.61756053800008,-73.92473090299995,BROOKLYN,2022.0,3.0,1.0,6.0,21.0,MISDEMEANOR,HARRASSMENT 2
64,40.671093907000056,-73.76830770299993,QUEENS,2022.0,3.0,1.0,6.0,27.0,FELONY,HARRASSMENT 2
65,40.60091364800007,-73.79928139499998,QUEENS,2022.0,3.0,1.0,6.0,33.0,MISDEMEANOR,HARRASSMENT 2
66,40.73769116700005,-73.85204956399998,QUEENS,2022.0,3.0,1.0,6.0,39.0,MISDEMEANOR,HARRASSMENT 2
67,40.58621828400004,-74.10490364199995,STATEN ISLAND,2022.0,3.0,1.0,6.0,45.0,MISDEMEANOR,HARRASSMENT 2
68,40.80629896600004,-73.97811671899994,MANHATTAN,2022.0,3.0,1.0,6.0,51.0,FELONY,PETIT LARCENY
69,40.66473624300004,-73.87366566299994,BROOKLYN,2022.0,3.0,1.0,6.0,57.0,FELONY,HARRASSMENT 2
70,40.54669093800004,-74.20276976599996,STATEN ISLAND,2022.0,3.0,1.0,7.0,3.0,MISDEMEANOR,HARRASSMENT 2
71,40.62908431500005,-73.98755078499995,BROOKLYN,2022.0,3.0,1.0,7.0,9.0,MISDEMEANOR,PETIT LARCENY
72,40.60746606400005,-73.96751740099995,BROOKLYN,2022.0,3.0,1.0,7.0,15.0,MISDEMEANOR,PETIT LARCENY
73,40.74188939400005,-73.75872210999995,QUEENS,2022.0,3.0,1.0,7.0,21.0,MISDEMEANOR,PETIT LARCENY
74,40.688594419000026,-73.95605351699999,BROOKLYN,2022.0,3.0,1.0,7.0,27.0,MISDEMEANOR,PETIT LARCENY
75,40.66572509400004,-73.95622602899994,BROOKLYN,2022.0,3.0,1.0,7.0,33.0,MISDEMEANOR,PETIT LARCENY
76,40.74004201100007,-73.99446811699994,MANHATTAN,2022.0,3.0,1.0,7.0,40.0,MISDEMEANOR,PETIT LARCENY
77,40.69212944000003,-73.80999252199997,QUEENS,2022.0,3.0,1.0,7.0,46.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
78,40.75393529000007,-73.86141591399996,QUEENS,2022.0,3.0,1.0,7.0,52.0,MISDEMEANOR,PETIT LARCENY
79,40.651115823000055,-73.95251763699997,BROOKLYN,2022.0,3.0,1.0,7.0,58.0,MISDEMEANOR,HARRASSMENT 2
80,40.88933979900003,-73.83378754799998,BRONX,2022.0,3.0,1.0,8.0,4.0,MISDEMEANOR,HARRASSMENT 2
81,40.750726203000056,-73.85876621599994,QUEENS,2022.0,3.0,1.0,8.0,10.0,MISDEMEANOR,PETIT LARCENY
82,40.74950645300004,-73.86708425399996,QUEENS,2022.0,3.0,1.0,8.0,16.0,MISDEMEANOR,PETIT LARCENY
83,40.63821953800005,-73.95399139699998,BROOKLYN,2022.0,3.0,1.0,8.0,22.0,MISDEMEANOR,PETIT LARCENY
84,40.66940464800007,-73.86363907499998,BROOKLYN,2022.0,3.0,1.0,8.0,28.0,MISDEMEANOR,HARRASSMENT 2
85,40.717814995000026,-73.99094683099996,MANHATTAN,2022.0,3.0,1.0,8.0,34.0,MISDEMEANOR,PETIT LARCENY
86,40.69583623500005,-73.79789385199997,QUEENS,2022.0,3.0,1.0,8.0,40.0,MISDEMEANOR,HARRASSMENT 2
87,40.66853273000004,-73.92269123399994,BROOKLYN,2022.0,3.0,1.0,8.0,46.0,MISDEMEANOR,HARRASSMENT 2
88,40.84347295700008,-73.91040104199999,BRONX,2022.0,3.0,1.0,8.0,52.0,MISDEMEANOR,HARRASSMENT 2
89,40.71942956300006,-73.82065064799998,QUEENS,2022.0,3.0,1.0,8.0,58.0,MISDEMEANOR,PETIT LARCENY
90,40.67408530000005,-73.73744155299994,QUEENS,2022.0,3.0,1.0,9.0,4.0,MISDEMEANOR,PETIT LARCENY
91,40.641135477000034,-73.94562447299995,BROOKLYN,2022.0,3.0,1.0,9.0,10.0,MISDEMEANOR,HARRASSMENT 2
92,40.668060602000025,-73.92459314599995,BROOKLYN,2022.0,3.0,1.0,9.0,16.0,MISDEMEANOR,HARRASSMENT 2
93,40.80376278400007,-73.96070267399993,MANHATTAN,2022.0,3.0,1.0,9.0,22.0,MISDEMEANOR,PETIT LARCENY
94,40.71533783500007,-73.88580206099994,QUEENS,2022.0,3.0,1.0,9.0,28.0,MISDEMEANOR,PETIT LARCENY
95,40.836184951000064,-73.88205668799998,BRONX,2022.0,3.0,1.0,9.0,35.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
96,40.73070438900004,-73.85972872099995,QUEENS,2022.0,3.0,1.0,9.0,41.0,MISDEMEANOR,PETIT LARCENY
97,40.670049867000046,-73.93657079299999,BROOKLYN,2022.0,3.0,1.0,9.0,47.0,MISDEMEANOR,HARRASSMENT 2
98,40.54751426300004,-74.15120242999996,STATEN ISLAND,2022.0,3.0,1.0,9.0,53.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
99,40.60397359400002,-73.74789089299998,QUEENS,2022.0,3.0,1.0,9.0,59.0,MISDEMEANOR,PETIT LARCENY
100,40.668058175000056,-74.00419846299998,BROOKLYN,2022.0,3.0,1.0,10.0,5.0,MISDEMEANOR,PETIT LARCENY
101,40.68481436100007,-73.98763773499996,BROOKLYN,2022.0,3.0,1.0,10.0,11.0,MISDEMEANOR,PETIT LARCENY
102,40.672393965000026,-73.78040868299998,QUEENS,2022.0,3.0,1.0,10.0,17.0,MISDEMEANOR,HARRASSMENT 2
103,40.61569165500004,-74.06899579999998,STATEN ISLAND,2022.0,3.0,1.0,10.0,23.0,MISDEMEANOR,PETIT LARCENY
104,40.767970226000045,-73.83320596499993,QUEENS,2022.0,3.0,1.0,10.0,29.0,MISDEMEANOR,PETIT LARCENY
105,40.66851561500005,-73.93671644099999,BROOKLYN,2022.0,3.0,1.0,10.0,35.0,MISDEMEANOR,HARRASSMENT 2
106,40.68088479900008,-73.90300123299994,BROOKLYN,2022.0,3.0,1.0,10.0,41.0,MISDEMEANOR,HARRASSMENT 2
107,40.75030688500004,-73.78913873599998,QUEENS,2022.0,3.0,1.0,10.0,47.0,MISDEMEANOR,PETIT LARCENY
108,40.74802305700007,-73.81626806299995,QUEENS,2022.0,3.0,1.0,10.0,53.0,MISDEMEANOR,PETIT LARCENY
109,40.69898099100004,-73.95702039699995,BROOKLYN,2022.0,3.0,1.0,10.0,59.0,MISDEMEANOR,PETIT LARCENY
110,40.77607069200008,-73.95152228999996,MANHATTAN,2022.0,3.0,1.0,11.0,5.0,MISDEMEANOR,PETIT LARCENY
111,40.87796125300008,-73.88670522099994,BRONX,2022.0,3.0,1.0,11.0,11.0,MISDEMEANOR,HARRASSMENT 2
112,40.61395489300003,-73.92342347399993,BROOKLYN,2022.0,3.0,1.0,11.0,17.0,MISDEMEANOR,HARRASSMENT 2
113,40.68322564100004,-73.757546226,QUEENS,2022.0,3.0,1.0,11.0,23.0,MISDEMEANOR,PETIT LARCENY
114,40.59371982500005,-73.98320411599997,BROOKLYN,2022.0,3.0,1.0,11.0,30.0,MISDEMEANOR,PETIT LARCENY
115,40.78918096700004,-73.93738178899997,MANHATTAN,2022.0,3.0,1.0,11.0,36.0,MISDEMEANOR,HARRASSMENT 2
116,40.82396264100004,-73.89933848299995,BRONX,2022.0,3.0,1.0,11.0,42.0,MISDEMEANOR,HARRASSMENT 2
117,40.643371226000056,-74.08753865699998,STATEN ISLAND,2022.0,3.0,1.0,11.0,48.0,MISDEMEANOR,HARRASSMENT 2
118,40.686494820000064,-74.00102186499998,BROOKLYN,2022.0,3.0,1.0,11.0,54.0,MISDEMEANOR,PETIT LARCENY
119,40.875126333000026,-73.86649686299995,BRONX,2022.0,3.0,1.0,12.0,0.0,MISDEMEANOR,HARRASSMENT 2
120,40.66953505300006,-73.93383523399994,BROOKLYN,2022.0,3.0,1.0,12.0,6.0,MISDEMEANOR,HARRASSMENT 2
121,40.64070363600007,-73.95706183399994,BROOKLYN,2022.0,3.0,1.0,12.0,12.0,MISDEMEANOR,PETIT LARCENY
122,40.731884966000045,-73.74789092799993,QUEENS,2022.0,3.0,1.0,12.0,18.0,MISDEMEANOR,PETIT LARCENY
123,40.628141381000034,-74.16043116299994,STATEN ISLAND,2022.0,3.0,1.0,12.0,24.0,MISDEMEANOR,HARRASSMENT 2
124,40.68581893900005,-73.79236783699997,QUEENS,2022.0,3.0,1.0,12.0,30.0,MISDEMEANOR,HARRASSMENT 2
125,40.71899921800008,-73.97924760999997,MANHATTAN,2022.0,3.0,1.0,12.0,36.0,MISDEMEANOR,PETIT LARCENY
126,40.57268795600004,-74.10911909899994,STATEN ISLAND,2022.0,3.0,1.0,12.0,42.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
127,40.625397064000026,-74.09267375299999,STATEN ISLAND,2022.0,3.0,1.0,12.0,48.0,MISDEMEANOR,PETIT LARCENY
128,40.70594823300007,-73.90746602199994,QUEENS,2022.0,3.0,1.0,12.0,54.0,MISDEMEANOR,PETIT LARCENY
129,40.672504248000045,-73.840719542,QUEENS,2022.0,3.0,1.0,13.0,0.0,MISDEMEANOR,PETIT LARCENY
130,40.85307527900005,-73.89874498199998,BRONX,2022.0,3.0,1.0,13.0,6.0,MISDEMEANOR,HARRASSMENT 2
131,40.881715306000046,-73.82650526599997,BRONX,2022.0,3.0,1.0,13.0,12.0,MISDEMEANOR,HARRASSMENT 2
132,40.70574171900005,-73.93951601999999,BROOKLYN,2022.0,3.0,1.0,13.0,19.0,MISDEMEANOR,PETIT LARCENY
133,40.61223859400008,-73.91863878099997,BROOKLYN,2022.0,3.0,1.0,13.0,25.0,MISDEMEANOR,PETIT LARCENY
134,40.865638752000045,-73.88791930799994,BRONX,2022.0,3.0,1.0,13.0,31.0,MISDEMEANOR,HARRASSMENT 2
135,40.73146154500005,-73.85717255099996,QUEENS,2022.0,3.0,1.0,13.0,37.0,MISDEMEANOR,PETIT LARCENY
136,40.67361389800004,-73.93899358599998,BROOKLYN,2022.0,3.0,1.0,13.0,43.0,MISDEMEANOR,HARRASSMENT 2
137,40.58761156200006,-73.95766092999997,BROOKLYN,2022.0,3.0,1.0,13.0,49.0,MISDEMEANOR,PETIT LARCENY
138,40.65324528400004,-73.93974741199997,BROOKLYN,2022.0,3.0,1.0,13.0,55.0,MISDEMEANOR,HARRASSMENT 2
139,40.75865301700002,-73.99151357999993,MANHATTAN,2022.0,3.0,1.0,14.0,1.0,MISDEMEANOR,PETIT LARCENY
140,40.80024432600004,-73.95339008999997,MANHATTAN,2022.0,3.0,1.0,14.0,7.0,MISDEMEANOR,DANGEROUS DRUGS
141,40.68534191200007,-73.96576633799998,BROOKLYN,2022.0,3.0,1.0,14.0,13.0,MISDEMEANOR,PETIT LARCENY
142,40.74189477500005,-73.80686197399997,QUEENS,2022.0,3.0,1.0,14.0,19.0,MISDEMEANOR,PETIT LARCENY
143,40.81810623100006,-73.88551010299993,BRONX,2022.0,3.0,1.0,14.0,25.0,MISDEMEANOR,HARRASSMENT 2
144,40.683707653000056,-73.76496837399996,QUEENS,2022.0,3.0,1.0,14.0,31.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
145,40.75942855400008,-73.87177868999999,QUEENS,2022.0,3.0,1.0,14.0,37.0,MISDEMEANOR,PETIT LARCENY
146,40.71754607400004,-73.94716651999995,MANHATTAN,2022.0,3.0,1.0,14.0,43.0,MISDEMEANOR,PETIT LARCENY
147,40.82626743700007,-73.91547559999998,BRONX,2022.0,3.0,1.0,14.0,49.0,MISDEMEANOR,HARRASSMENT 2
148,40.754289948000064,-74.00723374599994,MANHATTAN,2022.0,3.0,1.0,14.0,55.0,FELONY,GRAND LARCENY
149,40.842079658000046,-73.87851158999997,BRONX,2022.0,3.0,1.0,15.0,1.0,MISDEMEANOR,HARRASSMENT 2
150,40.67428910600006,-73.95724179799998,BROOKLYN,2022.0,3.0,1.0,15.0,7.0,MISDEMEANOR,PETIT LARCENY
151,40.815890910000064,-73.91720843999997,BRONX,2022.0,3.0,1.0,15.0,14.0,MISDEMEANOR,HARRASSMENT 2
152,40.75382471100005,-73.97959047899997,MANHATTAN,2022.0,3.0,1.0,15.0,20.0,MISDEMEANOR,PETIT LARCENY
153,40.66626695300005,-73.91082291099997,BROOKLYN,2022.0,3.0,1.0,15.0,26.0,MISDEMEANOR,HARRASSMENT 2
154,40.80846858500007,-73.91638683599997,BRONX,2022.0,3.0,1.0,15.0,32.0,MISDEMEANOR,DANGEROUS DRUGS
155,40.853876926000055,-73.84260230099994,BRONX,2022.0,3.0,1.0,15.0,38.0,MISDEMEANOR,PETIT LARCENY
156,40.593021971000034,-73.97908871999994,BROOKLYN,2022.0,3.0,1.0,15.0,44.0,MISDEMEANOR,PETIT LARCENY
157,40.633257009000026,-74.12054189299994,STATEN ISLAND,2022.0,3.0,1.0,15.0,50.0,MISDEMEANOR,HARRASSMENT 2
158,40.80276580500004,-73.94435640999995,MANHATTAN,2022.0,3.0,1.0,15.0,56.0,MISDEMEANOR,DANGEROUS DRUGS
159,40.88503095700002,-73.83401169299998,BRONX,2022.0,3.0,1.0,16.0,2.0,MISDEMEANOR,PETIT LARCENY
160,40.70260349100005,-73.85529402599997,QUEENS,2022.0,3.0,1.0,16.0,8.0,MISDEMEANOR,HARRASSMENT 2
161,40.64943080200004,-73.95905833499995,BROOKLYN,2022.0,3.0,1.0,16.0,14.0,MISDEMEANOR,PETIT LARCENY
162,40.71816882900004,-73.94837182199996,BROOKLYN,2022.0,3.0,1.0,16.0,20.0,MISDEMEANOR,HARRASSMENT 2
163,40.83505239600004,-73.94044284899996,MANHATTAN,2022.0,3.0,1.0,16.0,26.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
164,40.86382834600005,-73.83605666899997,BRONX,2022.0,3.0,1.0,16.0,32.0,MISDEMEANOR,PETIT LARCENY
165,40.85877206000004,-73.89735896999997,BRONX,2022.0,3.0,1.0,16.0,38.0,MISDEMEANOR,HARRASSMENT 2
166,40.63294351200005,-73.99713671899997,BROOKLYN,2022.0,3.0,1.0,16.0,44.0,MISDEMEANOR,PETIT LARCENY
167,40.60884608300007,-73.75315955799994,QUEENS,2022.0,3.0,1.0,16.0,50.0,MISDEMEANOR,HARRASSMENT 2
168,40.57244209700008,-74.10787684699994,STATEN ISLAND,2022.0,3.0,1.0,16.0,56.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
169,40.61836486100003,-73.96796848099996,BROOKLYN,2022.0,3.0,1.0,17.0,2.0,MISDEMEANOR,PETIT LARCENY
170,40.63565028500005,-74.14668222699999,STATEN ISLAND,2022.0,3.0,1.0,17.0,9.0,MISDEMEANOR,HARRASSMENT 2
171,40.76286044500005,-73.96772933199998,MANHATTAN,2022.0,3.0,1.0,17.0,15.0,MISDEMEANOR,PETIT LARCENY
172,40.75682016800005,-73.94829974599996,MANHATTAN,2022.0,3.0,1.0,17.0,21.0,MISDEMEANOR,PETIT LARCENY
173,40.63432639900003,-73.91511701999997,BROOKLYN,2022.0,3.0,1.0,17.0,27.0,MISDEMEANOR,HARRASSMENT 2
174,40.66632729600008,-73.98040666399999,BROOKLYN,2022.0,3.0,1.0,17.0,33.0,MISDEMEANOR,PETIT LARCENY
175,40.64010041200004,-74.16813838099996,STATEN ISLAND,2022.0,3.0,1.0,17.0,39.0,MISDEMEANOR,HARRASSMENT 2
176,40.79737600500005,-73.94379829299999,MANHATTAN,2022.0,3.0,1.0,17.0,45.0,MISDEMEANOR,HARRASSMENT 2
177,40.68824027000005,-73.93310272199994,BROOKLYN,2022.0,3.0,1.0,17.0,51.0,MISDEMEANOR,HARRASSMENT 2
178,40.531576263000034,-74.22293036899998,STATEN ISLAND,2022.0,3.0,1.0,17.0,57.0,MISDEMEANOR,PETIT LARCENY
179,40.63108788400008,-74.08807736599994,STATEN ISLAND,2022.0,3.0,1.0,18.0,3.0,MISDEMEANOR,HARRASSMENT 2
180,40.88444439900008,-73.87878135499993,BRONX,2022.0,3.0,1.0,18.0,9.0,MISDEMEANOR,HARRASSMENT 2
181,40.68875966400003,-73.82247218999998,QUEENS,2022.0,3.0,1.0,18.0,15.0,MISDEMEANOR,HARRASSMENT 2
182,40.69419904600005,-73.78951091299997,QUEENS,2022.0,3.0,1.0,18.0,21.0,MISDEMEANOR,DANGEROUS DRUGS
183,40.65732259300006,-73.91196656999993,BROOKLYN,2022.0,3.0,1.0,18.0,27.0,MISDEMEANOR,HARRASSMENT 2
184,40.63972620300007,-73.97341346499996,BROOKLYN,2022.0,3.0,1.0,18.0,33.0,MISDEMEANOR,HARRASSMENT 2
185,40.57494078100007,-74.12586859999993,STATEN ISLAND,2022.0,3.0,1.0,18.0,39.0,MISDEMEANOR,HARRASSMENT 2
186,40.81913063300004,-73.86339370299999,BRONX,2022.0,3.0,1.0,18.0,45.0,MISDEMEANOR,HARRASSMENT 2
187,40.615136286000045,-74.14183225099998,STATEN ISLAND,2022.0,3.0,1.0,18.0,51.0,MISDEMEANOR,HARRASSMENT 2
188,40.70523875000004,-73.95386269599999,MANHATTAN,2022.0,3.0,1.0,18.0,57.0,MISDEMEANOR,PETIT LARCENY
189,40.73669907300007,-73.92344088699997,MANHATTAN,2022.0,3.0,1.0,19.0,4.0,MISDEMEANOR,SEX CRIMES
190,40.77410623500003,-73.93143147199999,QUEENS,2022.0,3.0,1.0,19.0,10.0,MISDEMEANOR,HARRASSMENT 2
191,40.856172023000056,-73.91308789699998,BRONX,2022.0,3.0,1.0,19.0,16.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
192,40.55744693500003,-74.20790186399995,STATEN ISLAND,2022.0,3.0,1.0,19.0,22.0,MISDEMEANOR,MISCELLANEOUS PENAL LAW
193,40.62752318300005,-73.93842328399995,BROOKLYN,2022.0,3.0,1.0,19.0,28.0,MISDEMEANOR,HARRASSMENT 2
194,40.67289871500003,-73.87572307199997,BROOKLYN,2022.0,3.0,1.0,19.0,34.0,MISDEMEANOR,HARRASSMENT 2
195,40.67806911400004,-73.90687378099993,BROOKLYN,2022.0,3.0,1.0,19.0,40.0,MISDEMEANOR,HARRASSMENT 2
196,40.74108812800005,-73.94180073899997,MANHATTAN,2022.0,3.0,1.0,19.0,46.0,MISDEMEANOR,HARRASSMENT 2
197,40.81000487200004,-73.94769370299997,MANHATTAN,2022.0,3.0,1.0,19.0,52.0,MISDEMEANOR,DANGEROUS DRUGS
198,40.735798069000055,-73.93255025499997,MANHATTAN,2022.0,3.0,1.0,19.0,58.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
199,40.69025776600006,-73.81692845899995,QUEENS,2022.0,3.0,1.0,20.0,4.0,MISDEMEANOR,HARRASSMENT 2
