,latitude,longitude,boro_nm,year,month,weekday,Hour,Minute,law_cat_cd_pred,ofns_desc_pred
0,40.86192075,-73.89191318,BRONX,2021.0,1.0,4.0,0.0,0.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
1,40.53764404,-74.21918381,STATEN ISLAND,2021.0,1.0,4.0,0.0,3.0,MISDEMEANOR,PETIT LARCENY
2,40.7316567,-74.01030637,MANHATTAN,2021.0,1.0,4.0,0.0,33.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
3,40.62546167,-73.93318726,BROOKLYN,2021.0,1.0,4.0,1.0,3.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
4,40.6746816,-73.73653793,QUEENS,2021.0,1.0,4.0,1.0,37.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
5,40.67937174,-73.91241337,BROOKLYN,2021.0,1.0,4.0,2.0,7.0,MISDEMEANOR,DANGEROUS WEAPONS
6,40.64661863,-73.99619968,BROOKLYN,2021.0,1.0,4.0,2.0,41.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
7,40.51203825,-74.24975495,STATEN ISLAND,2021.0,1.0,4.0,3.0,11.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
8,40.76016535,-73.81942556,QUEENS,2021.0,1.0,4.0,3.0,45.0,FELONY,HARRASSMENT 2
9,40.70981394,-74.00998918,MANHATTAN,2021.0,1.0,4.0,4.0,15.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
10,40.69023781,-73.83648348,QUEENS,2021.0,1.0,4.0,4.0,49.0,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING
11,40.8628066,-73.90685732,BRONX,2021.0,1.0,4.0,5.0,19.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
12,40.69565181,-73.96588302,BROOKLYN,2021.0,1.0,4.0,5.0,53.0,MISDEMEANOR,PETIT LARCENY
13,40.81161226,-73.93491141,MANHATTAN,2021.0,1.0,4.0,6.0,23.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
14,40.68202622,-73.99489969,BROOKLYN,2021.0,1.0,4.0,6.0,56.0,MISDEMEANOR,HARRASSMENT 2
15,40.66139548,-73.95361686,BROOKLYN,2021.0,1.0,4.0,7.0,27.0,MISDEMEANOR,PETIT LARCENY
16,40.68252465,-73.90782302,BROOKLYN,2021.0,1.0,4.0,8.0,0.0,MISDEMEANOR,PETIT LARCENY
17,40.673502,-73.91058252,BROOKLYN,2021.0,1.0,4.0,8.0,31.0,MISDEMEANOR,HARRASSMENT 2
18,40.64143241,-74.0178197,BROOKLYN,2021.0,1.0,4.0,9.0,4.0,MISDEMEANOR,PETIT LARCENY
19,40.82908755,-73.9135063,BRONX,2021.0,1.0,4.0,9.0,34.0,MISDEMEANOR,HARRASSMENT 2
20,40.87853942,-73.91801277,BRONX,2021.0,1.0,4.0,10.0,8.0,MISDEMEANOR,PETIT LARCENY
21,40.60820451,-74.16907007,STATEN ISLAND,2021.0,1.0,4.0,10.0,38.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
22,40.84474319,-73.83520735,BRONX,2021.0,1.0,4.0,11.0,12.0,MISDEMEANOR,PETIT LARCENY
23,40.71302257,-73.9900493,MANHATTAN,2021.0,1.0,4.0,11.0,42.0,MISDEMEANOR,PETIT LARCENY
24,40.76024348,-73.92845329,QUEENS,2021.0,1.0,4.0,12.0,12.0,MISDEMEANOR,PETIT LARCENY
25,40.59176386,-73.79898657,QUEENS,2021.0,1.0,4.0,12.0,16.0,MISDEMEANOR,HARRASSMENT 2
26,40.6931608,-73.97034502,BROOKLYN,2021.0,1.0,4.0,12.0,46.0,MISDEMEANOR,PETIT LARCENY
27,40.73971318,-73.86709296,QUEENS,2021.0,1.0,4.0,13.0,16.0,MISDEMEANOR,PETIT LARCENY
28,40.83474135,-73.8600659,BRONX,2021.0,1.0,4.0,13.0,50.0,MISDEMEANOR,HARRASSMENT 2
29,40.67924234,-73.94218637,BROOKLYN,2021.0,1.0,4.0,14.0,20.0,MISDEMEANOR,HARRASSMENT 2
30,40.71606037,-73.89821363,QUEENS,2021.0,1.0,4.0,14.0,54.0,MISDEMEANOR,PETIT LARCENY
31,40.58525515,-73.94767891,BROOKLYN,2021.0,1.0,4.0,15.0,24.0,MISDEMEANOR,PETIT LARCENY
32,40.69212256,-73.76068358,QUEENS,2021.0,1.0,4.0,15.0,58.0,MISDEMEANOR,PETIT LARCENY
33,40.71780058,-73.79210948,QUEENS,2021.0,1.0,4.0,16.0,28.0,MISDEMEANOR,PETIT LARCENY
34,40.62652575,-73.92718445,BROOKLYN,2021.0,1.0,4.0,17.0,1.0,MISDEMEANOR,PETIT LARCENY
35,40.70274697,-73.80228739,QUEENS,2021.0,1.0,4.0,17.0,32.0,MISDEMEANOR,DANGEROUS DRUGS
36,40.73632026,-74.00746727,MANHATTAN,2021.0,1.0,4.0,18.0,5.0,MISDEMEANOR,PETIT LARCENY
37,40.74788105,-73.99104019,MANHATTAN,2021.0,1.0,4.0,18.0,36.0,MISDEMEANOR,PETIT LARCENY
38,40.62146063,-73.92566264,BROOKLYN,2021.0,1.0,4.0,19.0,9.0,MISDEMEANOR,PETIT LARCENY
39,40.64675596,-73.97503948,BROOKLYN,2021.0,1.0,4.0,19.0,39.0,MISDEMEANOR,HARRASSMENT 2
40,40.75508863,-73.82912346,QUEENS,2021.0,1.0,4.0,20.0,13.0,MISDEMEANOR,PETIT LARCENY
41,40.76045773,-73.99534129,MANHATTAN,2021.0,1.0,4.0,20.0,43.0,MISDEMEANOR,PETIT LARCENY
42,40.82033603,-73.86851082,BRONX,2021.0,1.0,4.0,21.0,17.0,MISDEMEANOR,HARRASSMENT 2
43,40.71313467,-73.88668959,QUEENS,2021.0,1.0,4.0,21.0,47.0,MISDEMEANOR,HARRASSMENT 2
44,40.72247043,-74.00257371,MANHATTAN,2021.0,1.0,4.0,22.0,21.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
45,40.6442569,-73.95322519,BROOKLYN,2021.0,1.0,4.0,22.0,51.0,MISDEMEANOR,HARRASSMENT 2
46,40.63285682,-74.16630791,STATEN ISLAND,2021.0,1.0,4.0,23.0,25.0,MISDEMEANOR,OFFENSES INVOLVING FRAUD
47,40.67131908,-73.91308725,BROOKLYN,2021.0,1.0,4.0,23.0,55.0,FELONY,HARRASSMENT 2
48,40.74987737,-73.86272726,QUEENS,2021.0,1.0,5.0,0.0,16.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
49,40.8881599,-73.82837635,BRONX,2021.0,1.0,5.0,0.0,50.0,FELONY,BURGLARY
50,40.7789696,-73.94638211,MANHATTAN,2021.0,1.0,5.0,1.0,20.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
51,40.66302783,-73.94003054,BROOKLYN,2021.0,1.0,5.0,1.0,54.0,FELONY,DANGEROUS WEAPONS
52,40.74438512,-73.85379943,QUEENS,2021.0,1.0,5.0,2.0,24.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
53,40.65699088,-73.87657445,BROOKLYN,2021.0,1.0,5.0,2.0,58.0,FELONY,MISCELLANEOUS PENAL LAW
54,40.81973193,-73.8481928,BRONX,2021.0,1.0,5.0,3.0,28.0,MISDEMEANOR,HARRASSMENT 2
55,40.73922246,-73.90351533,QUEENS,2021.0,1.0,5.0,4.0,2.0,FELONY,ASSAULT 3 & RELATED OFFENSES
56,40.71312484,-73.90971775,QUEENS,2021.0,1.0,5.0,4.0,32.0,MISDEMEANOR,BURGLARY
57,40.69255767,-73.9909719,BROOKLYN,2021.0,1.0,5.0,5.0,6.0,FELONY,HARRASSMENT 2
58,40.67308442,-73.86990786,BROOKLYN,2021.0,1.0,5.0,5.0,36.0,FELONY,FELONY ASSAULT
59,40.8723622,-73.84645638,BRONX,2021.0,1.0,5.0,6.0,9.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
60,40.63198486,-74.01775232,BROOKLYN,2021.0,1.0,5.0,6.0,40.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
61,40.70320989,-74.01155347,MANHATTAN,2021.0,1.0,5.0,7.0,13.0,MISDEMEANOR,PETIT LARCENY
62,40.6074929,-73.91458211,BROOKLYN,2021.0,1.0,5.0,7.0,43.0,MISDEMEANOR,PETIT LARCENY
63,40.8123195,-73.91647231,BRONX,2021.0,1.0,5.0,8.0,17.0,MISDEMEANOR,HARRASSMENT 2
64,40.82556269,-73.89018729,BRONX,2021.0,1.0,5.0,8.0,47.0,MISDEMEANOR,HARRASSMENT 2
65,40.82980246,-73.94180622,MANHATTAN,2021.0,1.0,5.0,9.0,21.0,MISDEMEANOR,HARRASSMENT 2
66,40.57651126,-73.84325232,QUEENS,2021.0,1.0,5.0,9.0,51.0,FELONY,PETIT LARCENY
67,40.67077458,-73.85931403,BROOKLYN,2021.0,1.0,5.0,10.0,21.0,MISDEMEANOR,HARRASSMENT 2
68,40.64080381,-73.91850665,BROOKLYN,2021.0,1.0,5.0,10.0,25.0,MISDEMEANOR,HARRASSMENT 2
69,40.84579559,-73.89189239,BRONX,2021.0,1.0,5.0,10.0,55.0,MISDEMEANOR,HARRASSMENT 2
70,40.59848983,-73.98031854,BROOKLYN,2021.0,1.0,5.0,11.0,25.0,MISDEMEANOR,HARRASSMENT 2
71,40.71189146,-73.7384433,QUEENS,2021.0,1.0,5.0,11.0,59.0,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &
72,40.70783257,-74.0043297,MANHATTAN,2021.0,1.0,5.0,12.0,29.0,MISDEMEANOR,PETIT LARCENY
73,40.74041591,-73.97597512,MANHATTAN,2021.0,1.0,5.0,13.0,3.0,MISDEMEANOR,PETIT LARCENY
74,40.87537528,-73.90438086,BRONX,2021.0,1.0,5.0,13.0,33.0,MISDEMEANOR,PETIT LARCENY
75,40.66075423,-73.85777809,QUEENS,2021.0,1.0,5.0,14.0,7.0,MISDEMEANOR,PETIT LARCENY
76,40.61261846,-74.08770363,STATEN ISLAND,2021.0,1.0,5.0,14.0,37.0,MISDEMEANOR,HARRASSMENT 2
77,40.66406397,-73.94269694,BROOKLYN,2021.0,1.0,5.0,15.0,11.0,MISDEMEANOR,HARRASSMENT 2
78,40.75713326,-73.97190835,MANHATTAN,2021.0,1.0,5.0,15.0,41.0,MISDEMEANOR,PETIT LARCENY
79,40.6255024,-73.97211865,BROOKLYN,2021.0,1.0,5.0,16.0,14.0,MISDEMEANOR,PETIT LARCENY
80,40.76720325,-73.95349985,MANHATTAN,2021.0,1.0,5.0,16.0,45.0,MISDEMEANOR,PETIT LARCENY
81,40.84437982,-73.88669374,BRONX,2021.0,1.0,5.0,17.0,18.0,MISDEMEANOR,HARRASSMENT 2
82,40.83003323,-73.90834137,BRONX,2021.0,1.0,5.0,17.0,49.0,MISDEMEANOR,HARRASSMENT 2
83,40.81943541,-73.89492672,BRONX,2021.0,1.0,5.0,18.0,22.0,MISDEMEANOR,DANGEROUS DRUGS
84,40.62405928,-73.99994741,BROOKLYN,2021.0,1.0,5.0,18.0,52.0,MISDEMEANOR,PETIT LARCENY
85,40.59911584,-74.08154618,STATEN ISLAND,2021.0,1.0,5.0,19.0,26.0,MISDEMEANOR,PETIT LARCENY
86,40.57530104,-73.97654206,BROOKLYN,2021.0,1.0,5.0,19.0,56.0,MISDEMEANOR,HARRASSMENT 2
87,40.74461514,-74.00084231,MANHATTAN,2021.0,1.0,5.0,20.0,30.0,MISDEMEANOR,HARRASSMENT 2
88,40.62142799,-73.92613097,BROOKLYN,2021.0,1.0,5.0,21.0,0.0,MISDEMEANOR,PETIT LARCENY
89,40.6640815,-73.7342729,QUEENS,2021.0,1.0,5.0,21.0,34.0,FELONY,HARRASSMENT 2
90,40.7555689,-73.89879935,QUEENS,2021.0,1.0,5.0,22.0,4.0,MISDEMEANOR,HARRASSMENT 2
91,40.66152368,-73.94552856,BROOKLYN,2021.0,1.0,5.0,22.0,34.0,FELONY,PETIT LARCENY
92,40.65511153,-73.73309407,QUEENS,2021.0,1.0,5.0,22.0,38.0,FELONY,HARRASSMENT 2
93,40.80922834,-73.93714257,MANHATTAN,2021.0,1.0,5.0,23.0,8.0,MISDEMEANOR,HARRASSMENT 2
94,40.75054949,-73.8965404,QUEENS,2021.0,1.0,5.0,23.0,38.0,MISDEMEANOR,HARRASSMENT 2
95,40.64801596,-73.9061986,BROOKLYN,2021.0,1.0,6.0,0.0,0.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
96,40.600825,-74.13015229,STATEN ISLAND,2021.0,1.0,6.0,0.0,30.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
97,40.66913267,-73.8861335,BROOKLYN,2021.0,1.0,6.0,1.0,3.0,FELONY,DANGEROUS WEAPONS
98,40.8524772,-73.90223771,BRONX,2021.0,1.0,6.0,1.0,34.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
99,40.81575119,-73.93974841,MANHATTAN,2021.0,1.0,6.0,2.0,7.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
100,40.5928492,-73.95919869,BROOKLYN,2021.0,1.0,6.0,2.0,37.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
101,40.75961944,-73.82495347,QUEENS,2021.0,1.0,6.0,3.0,11.0,MISDEMEANOR,PETIT LARCENY
102,40.72105959,-73.80849586,QUEENS,2021.0,1.0,6.0,3.0,41.0,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING
103,40.69232245,-73.81219887,QUEENS,2021.0,1.0,6.0,4.0,15.0,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING
104,40.64465822,-74.01258473,BROOKLYN,2021.0,1.0,6.0,4.0,45.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
105,40.78612331,-73.94261356,MANHATTAN,2021.0,1.0,6.0,5.0,19.0,MISDEMEANOR,PETIT LARCENY
106,40.64230812,-74.01699837,BROOKLYN,2021.0,1.0,6.0,5.0,49.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
107,40.85837793,-73.90506685,BRONX,2021.0,1.0,6.0,6.0,23.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
108,40.63664136,-73.88760494,BROOKLYN,2021.0,1.0,6.0,6.0,53.0,MISDEMEANOR,HARRASSMENT 2
109,40.70008542,-73.94078702,BROOKLYN,2021.0,1.0,6.0,7.0,23.0,MISDEMEANOR,HARRASSMENT 2
110,40.69336032,-73.90040473,QUEENS,2021.0,1.0,6.0,7.0,27.0,MISDEMEANOR,PETIT LARCENY
111,40.74941734,-73.97017922,MANHATTAN,2021.0,1.0,6.0,7.0,57.0,MISDEMEANOR,PETIT LARCENY
112,40.71634184,-73.95069636,BROOKLYN,2021.0,1.0,6.0,8.0,27.0,MISDEMEANOR,PETIT LARCENY
113,40.75546915,-73.98155352,MANHATTAN,2021.0,1.0,6.0,9.0,1.0,MISDEMEANOR,PETIT LARCENY
114,40.64990552,-73.90761582,BROOKLYN,2021.0,1.0,6.0,9.0,31.0,MISDEMEANOR,HARRASSMENT 2
115,40.71356054,-74.00991039,MANHATTAN,2021.0,1.0,6.0,10.0,5.0,MISDEMEANOR,PETIT LARCENY
116,40.6235958,-74.08277206,STATEN ISLAND,2021.0,1.0,6.0,10.0,35.0,MISDEMEANOR,HARRASSMENT 2
117,40.66733075,-73.9745848,BROOKLYN,2021.0,1.0,6.0,11.0,8.0,MISDEMEANOR,PETIT LARCENY
118,40.71742465,-73.96150693,BROOKLYN,2021.0,1.0,6.0,11.0,39.0,MISDEMEANOR,PETIT LARCENY
119,40.83518159,-73.90407725,BRONX,2021.0,1.0,6.0,12.0,12.0,MISDEMEANOR,HARRASSMENT 2
120,40.74374675,-73.8837216,QUEENS,2021.0,1.0,6.0,12.0,43.0,MISDEMEANOR,PETIT LARCENY
121,40.84134989,-73.83083906,BRONX,2021.0,1.0,6.0,13.0,16.0,MISDEMEANOR,HARRASSMENT 2
122,40.70671366,-73.77142283,QUEENS,2021.0,1.0,6.0,13.0,46.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
123,40.70275935,-73.92311229,BROOKLYN,2021.0,1.0,6.0,14.0,20.0,MISDEMEANOR,HARRASSMENT 2
124,40.6568204,-73.9548094,BROOKLYN,2021.0,1.0,6.0,14.0,50.0,MISDEMEANOR,HARRASSMENT 2
125,40.82698941,-73.93712941,MANHATTAN,2021.0,1.0,6.0,15.0,24.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
126,40.72779325,-73.86520091,QUEENS,2021.0,1.0,6.0,15.0,54.0,MISDEMEANOR,PETIT LARCENY
127,40.54969896,-74.1816314,STATEN ISLAND,2021.0,1.0,6.0,16.0,28.0,MISDEMEANOR,PETIT LARCENY
128,40.73744039,-73.70786925,QUEENS,2021.0,1.0,6.0,16.0,58.0,MISDEMEANOR,HARRASSMENT 2
129,40.61104431,-74.09950416,STATEN ISLAND,2021.0,1.0,6.0,17.0,32.0,MISDEMEANOR,HARRASSMENT 2
130,40.62894942,-74.11618936,STATEN ISLAND,2021.0,1.0,6.0,18.0,2.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
131,40.7791975,-73.98195496,MANHATTAN,2021.0,1.0,6.0,18.0,36.0,MISDEMEANOR,PETIT LARCENY
132,40.68207498,-73.98676572,BROOKLYN,2021.0,1.0,6.0,19.0,6.0,MISDEMEANOR,HARRASSMENT 2
133,40.74120813,-73.9276293,QUEENS,2021.0,1.0,6.0,19.0,36.0,MISDEMEANOR,PETIT LARCENY
134,40.69932416,-73.83157089,QUEENS,2021.0,1.0,6.0,19.0,39.0,MISDEMEANOR,HARRASSMENT 2
135,40.7682872,-73.90098222,QUEENS,2021.0,1.0,6.0,20.0,10.0,MISDEMEANOR,HARRASSMENT 2
136,40.83393665,-73.91613439,BRONX,2021.0,1.0,6.0,20.0,40.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
137,40.68624248,-73.82417616,QUEENS,2021.0,1.0,6.0,21.0,13.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
138,40.7114851,-73.76377388,QUEENS,2021.0,1.0,6.0,21.0,44.0,MISDEMEANOR,HARRASSMENT 2
139,40.81903532,-73.90188581,BRONX,2021.0,1.0,6.0,22.0,17.0,MISDEMEANOR,HARRASSMENT 2
140,40.73753204,-73.78138121,QUEENS,2021.0,1.0,6.0,22.0,48.0,MISDEMEANOR,BURGLARY
141,40.86277793,-73.92818391,MANHATTAN,2021.0,1.0,6.0,23.0,21.0,MISDEMEANOR,HARRASSMENT 2
142,40.68173145,-73.90450348,BROOKLYN,2021.0,1.0,6.0,23.0,51.0,MISDEMEANOR,HARRASSMENT 2
143,40.66700156,-73.82779911,QUEENS,2021.0,1.0,0.0,0.0,16.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
144,40.80777934,-73.91226246,BRONX,2021.0,1.0,0.0,0.0,47.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
145,40.71328694,-73.75908897,QUEENS,2021.0,1.0,0.0,1.0,20.0,MISDEMEANOR,HARRASSMENT 2
146,40.87976235,-73.8367804,BRONX,2021.0,1.0,0.0,1.0,50.0,FELONY,FELONY ASSAULT
147,40.56270072,-74.18702933,STATEN ISLAND,2021.0,1.0,0.0,2.0,24.0,MISDEMEANOR,BURGLARY
148,40.87671494,-73.84618959,BRONX,2021.0,1.0,0.0,2.0,54.0,MISDEMEANOR,BURGLARY
149,40.81207949,-73.93602361,MANHATTAN,2021.0,1.0,0.0,3.0,28.0,FELONY,ASSAULT 3 & RELATED OFFENSES
150,40.67282311,-73.79276158,QUEENS,2021.0,1.0,0.0,3.0,58.0,FELONY,BURGLARY
151,40.71351279,-73.98128377,MANHATTAN,2021.0,1.0,0.0,4.0,32.0,FELONY,CRIMINAL MISCHIEF & RELATED OF
152,40.7125007,-73.89546682,QUEENS,2021.0,1.0,0.0,5.0,2.0,MISDEMEANOR,BURGLARY
153,40.69462936,-73.92736251,BROOKLYN,2021.0,1.0,0.0,5.0,32.0,FELONY,BURGLARY
154,40.8117194,-73.92597035,BRONX,2021.0,1.0,0.0,5.0,36.0,FELONY,CRIMINAL MISCHIEF & RELATED OF
155,40.62744503,-73.98257599,BROOKLYN,2021.0,1.0,0.0,6.0,6.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
156,40.72305822,-73.94455109,BROOKLYN,2021.0,1.0,0.0,6.0,36.0,MISDEMEANOR,BURGLARY
157,40.76263677,-73.97316587,MANHATTAN,2021.0,1.0,0.0,7.0,10.0,MISDEMEANOR,PETIT LARCENY
158,40.5926384,-73.94143319,BROOKLYN,2021.0,1.0,0.0,7.0,40.0,MISDEMEANOR,PETIT LARCENY
159,40.74255883,-73.78343614,QUEENS,2021.0,1.0,0.0,8.0,14.0,MISDEMEANOR,PETIT LARCENY
160,40.73579807,-73.98536221,MANHATTAN,2021.0,1.0,0.0,8.0,44.0,MISDEMEANOR,PETIT LARCENY
161,40.82230384,-73.85037285,BRONX,2021.0,1.0,0.0,9.0,18.0,MISDEMEANOR,HARRASSMENT 2
162,40.58766357,-73.81055978,QUEENS,2021.0,1.0,0.0,9.0,48.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
163,40.77011044,-73.98784213,MANHATTAN,2021.0,1.0,0.0,10.0,21.0,MISDEMEANOR,PETIT LARCENY
164,40.78980393,-73.97207874,MANHATTAN,2021.0,1.0,0.0,10.0,52.0,MISDEMEANOR,PETIT LARCENY
165,40.70451162,-73.74003757,QUEENS,2021.0,1.0,0.0,11.0,25.0,MISDEMEANOR,PETIT LARCENY
166,40.86115687,-73.89698654,BRONX,2021.0,1.0,0.0,11.0,55.0,MISDEMEANOR,HARRASSMENT 2
167,40.68002258,-73.9495731,BROOKLYN,2021.0,1.0,0.0,12.0,29.0,FELONY,HARRASSMENT 2
168,40.74811639,-73.94735612,QUEENS,2021.0,1.0,0.0,12.0,59.0,MISDEMEANOR,PETIT LARCENY
169,40.6909072,-73.80785045,QUEENS,2021.0,1.0,0.0,13.0,33.0,MISDEMEANOR,PETIT LARCENY
170,40.65822731,-73.89145389,BROOKLYN,2021.0,1.0,0.0,14.0,3.0,MISDEMEANOR,HARRASSMENT 2
171,40.79074134,-73.9516055,MANHATTAN,2021.0,1.0,0.0,14.0,37.0,MISDEMEANOR,PETIT LARCENY
172,40.68933015,-73.94968145,BROOKLYN,2021.0,1.0,0.0,15.0,7.0,MISDEMEANOR,PETIT LARCENY
173,40.83757793,-73.85445836,BRONX,2021.0,1.0,0.0,15.0,41.0,MISDEMEANOR,PETIT LARCENY
174,40.74844622,-73.87625343,QUEENS,2021.0,1.0,0.0,16.0,11.0,MISDEMEANOR,PETIT LARCENY
175,40.71059025,-73.98566352,MANHATTAN,2021.0,1.0,0.0,16.0,45.0,MISDEMEANOR,HARRASSMENT 2
176,40.87126285,-73.91746492,MANHATTAN,2021.0,1.0,0.0,17.0,15.0,MISDEMEANOR,PETIT LARCENY
177,40.79702294,-73.9635882,MANHATTAN,2021.0,1.0,0.0,17.0,45.0,MISDEMEANOR,HARRASSMENT 2
178,40.89926252,-73.85032983,BRONX,2021.0,1.0,0.0,17.0,49.0,FELONY,HARRASSMENT 2
179,40.81277044,-73.90679007,BRONX,2021.0,1.0,0.0,18.0,19.0,MISDEMEANOR,HARRASSMENT 2
180,40.66731232,-73.74037,QUEENS,2021.0,1.0,0.0,18.0,49.0,FELONY,HARRASSMENT 2
181,40.70501877,-73.90205722,QUEENS,2021.0,1.0,0.0,19.0,23.0,MISDEMEANOR,HARRASSMENT 2
182,40.76021199,-73.86796893,QUEENS,2021.0,1.0,0.0,19.0,53.0,MISDEMEANOR,PETIT LARCENY
183,40.79216659,-73.96989644,MANHATTAN,2021.0,1.0,0.0,20.0,26.0,MISDEMEANOR,PETIT LARCENY
184,40.75171594,-73.86469413,QUEENS,2021.0,1.0,0.0,20.0,57.0,MISDEMEANOR,HARRASSMENT 2
185,40.7056509,-73.79442685,QUEENS,2021.0,1.0,0.0,21.0,30.0,MISDEMEANOR,PETIT LARCENY
186,40.64557436,-74.08875593,STATEN ISLAND,2021.0,1.0,0.0,22.0,1.0,MISDEMEANOR,PETIT LARCENY
187,40.6902236,-73.96027859,BROOKLYN,2021.0,1.0,0.0,22.0,34.0,MISDEMEANOR,PETIT LARCENY
188,40.75472777,-73.94025118,QUEENS,2021.0,1.0,0.0,23.0,4.0,MISDEMEANOR,HARRASSMENT 2
189,40.68676396,-73.9755221,BROOKLYN,2021.0,1.0,0.0,23.0,38.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
190,40.71262443,-73.78786198,QUEENS,2021.0,1.0,1.0,0.0,30.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
191,40.64792722,-73.95458119,BROOKLYN,2021.0,1.0,1.0,1.0,0.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
192,40.53800213,-74.14802571,STATEN ISLAND,2021.0,1.0,1.0,1.0,34.0,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING
193,40.76807015,-73.92634017,QUEENS,2021.0,1.0,1.0,2.0,4.0,MISDEMEANOR,BURGLARY
194,40.70516614,-73.90767269,QUEENS,2021.0,1.0,1.0,2.0,34.0,MISDEMEANOR,HARRASSMENT 2
195,40.84926527,-73.90815945,BRONX,2021.0,1.0,1.0,2.0,37.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
196,40.67153973,-73.84191147,QUEENS,2021.0,1.0,1.0,3.0,8.0,MISDEMEANOR,PETIT LARCENY
197,40.57430925,-73.98866249,BROOKLYN,2021.0,1.0,1.0,3.0,38.0,FELONY,PETIT LARCENY
198,40.76575065,-73.95905307,MANHATTAN,2021.0,1.0,1.0,4.0,12.0,MISDEMEANOR,PETIT LARCENY
199,40.68760275,-73.94186181,BROOKLYN,2021.0,1.0,1.0,4.0,42.0,FELONY,PETIT LARCENY
200,40.66563811,-73.73920862,QUEENS,2021.0,1.0,1.0,5.0,15.0,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS
201,40.75167919,-73.94187446,QUEENS,2021.0,1.0,1.0,5.0,46.0,FELONY,CRIMINAL MISCHIEF & RELATED OF
202,40.86966715,-73.89891858,BRONX,2021.0,1.0,1.0,6.0,19.0,MISDEMEANOR,HARRASSMENT 2
203,40.6183996,-74.08320146,STATEN ISLAND,2021.0,1.0,1.0,6.0,50.0,MISDEMEANOR,HARRASSMENT 2
204,40.66624999,-73.90019648,BROOKLYN,2021.0,1.0,1.0,7.0,23.0,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &
205,40.61223859,-74.03161726,BROOKLYN,2021.0,1.0,1.0,7.0,53.0,MISDEMEANOR,PETIT LARCENY
206,40.57663365,-73.98477432,BROOKLYN,2021.0,1.0,1.0,8.0,27.0,MISDEMEANOR,PETIT LARCENY
207,40.72239466,-73.74040795,QUEENS,2021.0,1.0,1.0,8.0,57.0,MISDEMEANOR,GRAND LARCENY
208,40.65976929,-73.95053273,BROOKLYN,2021.0,1.0,1.0,9.0,31.0,MISDEMEANOR,PETIT LARCENY
209,40.65348897,-73.90951734,BROOKLYN,2021.0,1.0,1.0,10.0,1.0,MISDEMEANOR,PETIT LARCENY
210,40.73686471,-73.97852757,MANHATTAN,2021.0,1.0,1.0,10.0,35.0,MISDEMEANOR,PETIT LARCENY
211,40.83190552,-73.90543707,BRONX,2021.0,1.0,1.0,11.0,5.0,MISDEMEANOR,HARRASSMENT 2
212,40.86209639,-73.82481751,BRONX,2021.0,1.0,1.0,11.0,39.0,MISDEMEANOR,PETIT LARCENY
